checkin_id,user_id,resource_name,checkin_time,checkout_time,duration_min,day_of_week,is_planned
5514,u_043,Computer Lab B,2026-08-27T10:00:00,2026-08-27T10:54:00,54,Thursday,True
5462,u_002,Computer Lab B,2026-08-27T10:04:00,2026-08-27T11:50:00,106,Thursday,True
5739,u_188,Computer Lab B,2026-08-27T10:05:00,2026-08-27T11:44:00,99,Thursday,True
5486,u_021,Student Center,2026-08-27T10:07:00,2026-08-27T10:59:00,52,Thursday,True
5666,u_136,Computer Lab A,2026-08-27T10:08:00,2026-08-27T10:59:00,51,Thursday,True
5700,u_163,Computer Lab B,2026-08-27T10:09:00,2026-08-27T11:37:00,88,Thursday,True
5622,u_113,Computer Lab B,2026-08-27T10:10:00,2026-08-27T11:10:00,60,Thursday,True
5706,u_169,Student Center,2026-08-27T10:11:00,2026-08-27T11:54:00,103,Thursday,True
5467,u_006,Computer Lab B,2026-08-27T10:46:00,2026-08-27T11:31:00,45,Thursday,True
5626,u_117,Computer Lab A,2026-08-27T10:52:00,2026-08-27T11:59:00,67,Thursday,True
5464,u_002,Student Center,2026-08-27T10:53:00,2026-08-27T12:04:00,71,Thursday,True
5476,u_012,Student Center,2026-08-27T10:55:00,2026-08-27T12:02:00,67,Thursday,True
5492,u_029,Computer Lab A,2026-08-27T10:58:00,2026-08-27T11:40:00,42,Thursday,True
5649,u_127,Computer Lab B,2026-08-27T10:59:00,2026-08-27T12:05:00,66,Thursday,True
5621,u_113,Student Center,2026-08-27T11:00:00,2026-08-27T12:06:00,66,Thursday,True
5652,u_127,Student Center,2026-08-27T11:00:00,2026-08-27T12:45:00,105,Thursday,True
5723,u_180,Student Center,2026-08-27T11:00:00,2026-08-27T11:42:00,42,Thursday,True
5687,u_154,Computer Lab A,2026-08-27T11:04:00,2026-08-27T12:19:00,75,Thursday,True
5692,u_157,Computer Lab B,2026-08-27T11:09:00,2026-08-27T12:38:00,89,Thursday,True
5724,u_181,Computer Lab B,2026-08-27T11:10:00,2026-08-27T12:08:00,58,Thursday,True
5755,u_196,Computer Lab A,2026-08-27T11:12:00,2026-08-27T12:12:00,60,Thursday,True
5610,u_106,Computer Lab B,2026-08-27T11:35:00,2026-08-27T12:18:00,43,Thursday,False
5628,u_117,Student Center,2026-08-27T11:35:00,2026-08-27T13:21:00,106,Thursday,True
5648,u_127,Gymnasium,2026-08-27T11:43:00,2026-08-27T13:31:00,108,Thursday,False
5592,u_094,Computer Lab B,2026-08-27T11:44:00,2026-08-27T12:42:00,58,Thursday,True
5732,u_185,Student Center,2026-08-27T11:48:00,2026-08-27T12:48:00,60,Thursday,True
5572,u_082,Computer Lab B,2026-08-27T11:50:00,2026-08-27T12:29:00,39,Thursday,True
5550,u_068,Computer Lab B,2026-08-27T11:51:00,2026-08-27T13:16:00,85,Thursday,True
5744,u_190,Student Center,2026-08-27T11:58:00,2026-08-27T13:38:00,100,Thursday,True
5661,u_134,Computer Lab A,2026-08-27T12:02:00,2026-08-27T12:58:00,56,Thursday,True
5710,u_171,Computer Lab B,2026-08-27T12:02:00,2026-08-27T13:04:00,62,Thursday,True
5757,u_197,Computer Lab B,2026-08-27T12:02:00,2026-08-27T13:14:00,72,Thursday,True
5632,u_120,Food Court,2026-08-27T12:08:00,2026-08-27T12:50:00,42,Thursday,True
5643,u_124,Student Center,2026-08-27T12:21:00,2026-08-27T13:37:00,76,Thursday,True
5742,u_190,Central Cafeteria,2026-08-27T12:23:00,2026-08-27T12:47:00,24,Thursday,True
5718,u_178,Central Cafeteria,2026-08-27T12:25:00,2026-08-27T13:28:00,63,Thursday,True
5721,u_180,Food Court,2026-08-27T12:26:00,2026-08-27T13:24:00,58,Thursday,True
5609,u_105,Food Court,2026-08-27T12:29:00,2026-08-27T12:56:00,27,Thursday,True
5541,u_059,Central Cafeteria,2026-08-27T12:31:00,2026-08-27T13:16:00,45,Thursday,True
5589,u_093,Food Court,2026-08-27T12:31:00,2026-08-27T13:42:00,71,Thursday,True
5684,u_151,Food Court,2026-08-27T12:31:00,2026-08-27T12:52:00,21,Thursday,True
5737,u_187,Central Cafeteria,2026-08-27T12:31:00,2026-08-27T13:34:00,63,Thursday,True
5614,u_108,Food Court,2026-08-27T12:32:00,2026-08-27T13:14:00,42,Thursday,True
5704,u_168,Central Cafeteria,2026-08-27T12:34:00,2026-08-27T13:35:00,61,Thursday,True
5560,u_074,Food Court,2026-08-27T12:35:00,2026-08-27T13:16:00,41,Thursday,True
5697,u_162,Central Cafeteria,2026-08-27T12:35:00,2026-08-27T13:15:00,40,Thursday,True
5702,u_165,Central Cafeteria,2026-08-27T12:36:00,2026-08-27T13:38:00,62,Thursday,True
5606,u_104,Student Center,2026-08-27T12:38:00,2026-08-27T14:15:00,97,Thursday,False
5472,u_011,Food Court,2026-08-27T12:39:00,2026-08-27T13:10:00,31,Thursday,True
5488,u_025,Food Court,2026-08-27T12:39:00,2026-08-27T13:53:00,74,Thursday,True
5731,u_185,Food Court,2026-08-27T12:39:00,2026-08-27T13:58:00,79,Thursday,True
5662,u_134,Food Court,2026-08-27T12:40:00,2026-08-27T13:44:00,64,Thursday,True
5542,u_060,Food Court,2026-08-27T12:45:00,2026-08-27T13:07:00,22,Thursday,True
5582,u_088,Student Center,2026-08-27T12:50:00,2026-08-27T14:18:00,88,Thursday,True
5495,u_033,Computer Lab B,2026-08-27T12:52:00,2026-08-27T14:23:00,91,Thursday,True
5698,u_162,Student Center,2026-08-27T12:53:00,2026-08-27T14:20:00,87,Thursday,True
5686,u_152,Computer Lab A,2026-08-27T12:55:00,2026-08-27T13:45:00,50,Thursday,True
5752,u_194,Student Center,2026-08-27T13:00:00,2026-08-27T14:04:00,64,Thursday,True
5705,u_169,Computer Lab A,2026-08-27T13:03:00,2026-08-27T13:54:00,51,Thursday,True
5565,u_078,Gymnasium,2026-08-27T13:04:00,2026-08-27T13:36:00,32,Thursday,False
5611,u_106,Student Center,2026-08-27T13:06:00,2026-08-27T14:34:00,88,Thursday,True
5714,u_175,Student Center,2026-08-27T13:06:00,2026-08-27T14:00:00,54,Thursday,True
5615,u_109,Computer Lab B,2026-08-27T13:07:00,2026-08-27T14:03:00,56,Thursday,True
5681,u_146,Computer Lab A,2026-08-27T13:07:00,2026-08-27T13:42:00,35,Thursday,True
5623,u_113,Computer Lab A,2026-08-27T13:10:00,2026-08-27T14:57:00,107,Thursday,True
5749,u_193,Computer Lab B,2026-08-27T13:11:00,2026-08-27T14:10:00,59,Thursday,True
5570,u_081,Computer Lab A,2026-08-27T13:12:00,2026-08-27T14:44:00,92,Thursday,True
5578,u_086,Computer Lab B,2026-08-27T13:12:00,2026-08-27T14:14:00,62,Thursday,True
5685,u_151,Computer Lab B,2026-08-27T13:12:00,2026-08-27T14:15:00,63,Thursday,True
5728,u_183,Student Center,2026-08-27T13:48:00,2026-08-27T14:39:00,51,Thursday,False
5461,u_001,Student Center,2026-08-27T13:49:00,2026-08-27T15:22:00,93,Thursday,True
5587,u_093,Computer Lab B,2026-08-27T13:52:00,2026-08-27T15:11:00,79,Thursday,True
5478,u_016,Computer Lab A,2026-08-27T13:55:00,2026-08-27T14:33:00,38,Thursday,True
5563,u_076,Computer Lab A,2026-08-27T13:57:00,2026-08-27T14:35:00,38,Thursday,True
5470,u_009,Student Center,2026-08-27T13:58:00,2026-08-27T15:20:00,82,Thursday,True
5761,u_199,Computer Lab A,2026-08-27T13:59:00,2026-08-27T15:39:00,100,Thursday,True
5500,u_036,Student Center,2026-08-27T14:00:00,2026-08-27T14:44:00,44,Thursday,True
5640,u_123,Student Center,2026-08-27T14:05:00,2026-08-27T15:53:00,108,Thursday,True
5653,u_128,Computer Lab A,2026-08-27T14:07:00,2026-08-27T15:06:00,59,Thursday,True
5513,u_043,Indoor Sports Complex,2026-08-27T14:08:00,2026-08-27T15:41:00,93,Thursday,False
5746,u_191,Computer Lab B,2026-08-27T14:10:00,2026-08-27T14:57:00,47,Thursday,True
5543,u_061,Computer Lab A,2026-08-27T14:11:00,2026-08-27T14:55:00,44,Thursday,True
5657,u_131,Student Center,2026-08-27T14:18:00,2026-08-27T15:08:00,50,Thursday,True
5618,u_110,Computer Lab A,2026-08-27T14:28:00,2026-08-27T15:31:00,63,Thursday,True
5539,u_058,Computer Lab B,2026-08-27T14:30:00,2026-08-27T15:23:00,53,Thursday,True
5459,u_001,Computer Lab B,2026-08-27T14:38:00,2026-08-27T16:14:00,96,Thursday,True
5759,u_199,Student Center,2026-08-27T14:51:00,2026-08-27T15:52:00,61,Thursday,True
5469,u_008,Computer Lab A,2026-08-27T14:53:00,2026-08-27T15:34:00,41,Thursday,True
5511,u_041,Computer Lab A,2026-08-27T14:56:00,2026-08-27T16:03:00,67,Thursday,True
5475,u_012,Science Library,2026-08-27T14:57:00,2026-08-27T15:33:00,36,Thursday,False
5482,u_018,Computer Lab A,2026-08-27T14:58:00,2026-08-27T15:53:00,55,Thursday,True
5580,u_087,Student Center,2026-08-27T14:58:00,2026-08-27T15:45:00,47,Thursday,True
5753,u_194,Computer Lab B,2026-08-27T15:03:00,2026-08-27T16:11:00,68,Thursday,True
5518,u_047,Computer Lab A,2026-08-27T15:05:00,2026-08-27T16:05:00,60,Thursday,True
5594,u_096,Student Center,2026-08-27T15:21:00,2026-08-27T16:42:00,81,Thursday,True
5521,u_048,Student Center,2026-08-27T15:44:00,2026-08-27T16:42:00,58,Thursday,True
5673,u_142,Main Library,2026-08-27T15:45:00,2026-08-27T16:38:00,53,Thursday,True
5553,u_070,Main Library,2026-08-27T15:46:00,2026-08-27T17:02:00,76,Thursday,True
5683,u_150,Main Library,2026-08-27T15:48:00,2026-08-27T17:08:00,80,Thursday,True
5519,u_048,Food Court,2026-08-27T15:51:00,2026-08-27T17:46:00,115,Thursday,False
5471,u_010,Science Library,2026-08-27T15:52:00,2026-08-27T17:55:00,123,Thursday,True
5577,u_085,Science Library,2026-08-27T15:52:00,2026-08-27T17:42:00,110,Thursday,True
5679,u_144,Student Center,2026-08-27T15:54:00,2026-08-27T16:54:00,60,Thursday,True
5715,u_175,Main Library,2026-08-27T15:54:00,2026-08-27T17:55:00,121,Thursday,True
5717,u_177,Student Center,2026-08-27T15:54:00,2026-08-27T16:51:00,57,Thursday,True
5493,u_029,Science Library,2026-08-27T15:55:00,2026-08-27T17:17:00,82,Thursday,True
5760,u_199,Science Library,2026-08-27T15:55:00,2026-08-27T17:11:00,76,Thursday,True
5524,u_049,Computer Lab A,2026-08-27T15:56:00,2026-08-27T17:14:00,78,Thursday,True
5502,u_039,Main Library,2026-08-27T15:57:00,2026-08-27T17:38:00,101,Thursday,True
5548,u_066,Main Library,2026-08-27T16:00:00,2026-08-27T17:11:00,71,Thursday,True
5713,u_175,Computer Lab B,2026-08-27T16:02:00,2026-08-27T16:38:00,36,Thursday,True
5480,u_017,Main Library,2026-08-27T16:04:00,2026-08-27T18:57:00,173,Thursday,True
5633,u_120,Student Center,2026-08-27T16:05:00,2026-08-27T17:38:00,93,Thursday,True
5499,u_036,Main Library,2026-08-27T16:07:00,2026-08-27T19:05:00,178,Thursday,True
5693,u_157,Student Center,2026-08-27T16:08:00,2026-08-27T17:33:00,85,Thursday,True
5575,u_084,Science Library,2026-08-27T16:09:00,2026-08-27T17:08:00,59,Thursday,True
5647,u_126,Computer Lab B,2026-08-27T16:13:00,2026-08-27T17:18:00,65,Thursday,True
5703,u_167,Student Center,2026-08-27T16:15:00,2026-08-27T17:11:00,56,Thursday,True
5468,u_007,Science Library,2026-08-27T16:22:00,2026-08-27T17:43:00,81,Thursday,True
5576,u_085,Student Center,2026-08-27T16:25:00,2026-08-27T17:38:00,73,Thursday,True
5664,u_136,Main Library,2026-08-27T16:35:00,2026-08-27T17:13:00,38,Thursday,False
5586,u_092,Indoor Sports Complex,2026-08-27T16:43:00,2026-08-27T18:33:00,110,Thursday,True
5730,u_183,Science Library,2026-08-27T16:47:00,2026-08-27T18:13:00,86,Thursday,True
5530,u_051,Science Library,2026-08-27T16:49:00,2026-08-27T19:47:00,178,Thursday,True
5669,u_137,Main Library,2026-08-27T16:55:00,2026-08-27T18:57:00,122,Thursday,True
5607,u_104,Gymnasium,2026-08-27T16:58:00,2026-08-27T18:16:00,78,Thursday,True
5490,u_027,Indoor Sports Complex,2026-08-27T16:59:00,2026-08-27T17:55:00,56,Thursday,True
5672,u_141,Main Library,2026-08-27T17:03:00,2026-08-27T20:18:00,195,Thursday,True
5504,u_039,Science Library,2026-08-27T17:04:00,2026-08-27T19:55:00,171,Thursday,True
5734,u_185,Science Library,2026-08-27T17:06:00,2026-08-27T20:26:00,200,Thursday,True
5538,u_058,Science Library,2026-08-27T17:08:00,2026-08-27T18:25:00,77,Thursday,True
5709,u_170,Gymnasium,2026-08-27T17:08:00,2026-08-27T18:05:00,57,Thursday,True
5613,u_107,Main Library,2026-08-27T17:09:00,2026-08-27T18:36:00,87,Thursday,True
5533,u_054,Main Library,2026-08-27T17:10:00,2026-08-27T18:01:00,51,Thursday,True
5600,u_099,Main Library,2026-08-27T17:10:00,2026-08-27T18:22:00,72,Thursday,True
5665,u_136,Science Library,2026-08-27T17:11:00,2026-08-27T20:26:00,195,Thursday,True
5508,u_041,Student Center,2026-08-27T17:12:00,2026-08-27T18:11:00,59,Thursday,False
5496,u_033,Indoor Sports Complex,2026-08-27T17:18:00,2026-08-27T18:42:00,84,Thursday,True
5516,u_044,Indoor Sports Complex,2026-08-27T17:22:00,2026-08-27T18:18:00,56,Thursday,True
5532,u_053,Gymnasium,2026-08-27T17:37:00,2026-08-27T19:08:00,91,Thursday,True
5707,u_170,Main Library,2026-08-27T17:42:00,2026-08-27T18:47:00,65,Thursday,False
5641,u_123,Main Library,2026-08-27T17:43:00,2026-08-27T19:28:00,105,Thursday,True
5699,u_163,Student Center,2026-08-27T17:45:00,2026-08-27T18:03:00,18,Thursday,False
5629,u_118,Indoor Sports Complex,2026-08-27T17:48:00,2026-08-27T18:50:00,62,Thursday,True
5568,u_078,Science Library,2026-08-27T17:55:00,2026-08-27T19:36:00,101,Thursday,True
5601,u_100,Science Library,2026-08-27T17:56:00,2026-08-27T19:44:00,108,Thursday,True
5637,u_121,Science Library,2026-08-27T17:57:00,2026-08-27T19:46:00,109,Thursday,True
5644,u_126,Indoor Sports Complex,2026-08-27T17:58:00,2026-08-27T18:50:00,52,Thursday,True
5505,u_040,Gymnasium,2026-08-27T17:59:00,2026-08-27T19:05:00,66,Thursday,True
5680,u_145,Indoor Sports Complex,2026-08-27T17:59:00,2026-08-27T18:56:00,57,Thursday,True
5515,u_043,Science Library,2026-08-27T18:01:00,2026-08-27T21:18:00,197,Thursday,True
5619,u_111,Indoor Sports Complex,2026-08-27T18:01:00,2026-08-27T19:43:00,102,Thursday,True
5503,u_039,Gymnasium,2026-08-27T18:02:00,2026-08-27T18:59:00,57,Thursday,True
5591,u_094,Science Library,2026-08-27T18:03:00,2026-08-27T21:08:00,185,Thursday,True
5598,u_098,Indoor Sports Complex,2026-08-27T18:03:00,2026-08-27T19:53:00,110,Thursday,True
5559,u_074,WiFi Zone South,2026-08-27T18:04:00,2026-08-27T18:30:00,26,Thursday,False
5507,u_040,Indoor Sports Complex,2026-08-27T18:07:00,2026-08-27T19:20:00,73,Thursday,True
5604,u_101,Science Library,2026-08-27T18:07:00,2026-08-27T20:23:00,136,Thursday,True
5675,u_143,Main Library,2026-08-27T18:14:00,2026-08-27T19:12:00,58,Thursday,True
5655,u_129,Gymnasium,2026-08-27T18:17:00,2026-08-27T19:17:00,60,Thursday,True
5725,u_182,Indoor Sports Complex,2026-08-27T18:18:00,2026-08-27T19:20:00,62,Thursday,True
5523,u_049,Central Cafeteria,2026-08-27T18:42:00,2026-08-27T19:44:00,62,Thursday,True
5535,u_054,Central Cafeteria,2026-08-27T18:42:00,2026-08-27T19:43:00,61,Thursday,True
5690,u_156,Gymnasium,2026-08-27T18:42:00,2026-08-27T19:21:00,39,Thursday,True
5547,u_064,Central Cafeteria,2026-08-27T18:44:00,2026-08-27T19:37:00,53,Thursday,True
5537,u_055,Gymnasium,2026-08-27T18:45:00,2026-08-27T19:39:00,54,Thursday,True
5719,u_178,Food Court,2026-08-27T18:46:00,2026-08-27T19:25:00,39,Thursday,True
5526,u_049,Main Library,2026-08-27T18:50:00,2026-08-27T20:53:00,123,Thursday,True
5585,u_090,Indoor Sports Complex,2026-08-27T18:50:00,2026-08-27T20:13:00,83,Thursday,True
5534,u_054,Food Court,2026-08-27T18:52:00,2026-08-27T19:51:00,59,Thursday,True
5536,u_055,Food Court,2026-08-27T18:53:00,2026-08-27T19:26:00,33,Thursday,True
5708,u_170,Central Cafeteria,2026-08-27T18:53:00,2026-08-27T19:54:00,61,Thursday,True
5758,u_199,Gymnasium,2026-08-27T18:55:00,2026-08-27T20:15:00,80,Thursday,True
5558,u_073,Central Cafeteria,2026-08-27T18:56:00,2026-08-27T20:00:00,64,Thursday,True
5660,u_133,Main Library,2026-08-27T18:56:00,2026-08-27T20:32:00,96,Thursday,True
5531,u_052,Central Cafeteria,2026-08-27T18:57:00,2026-08-27T19:44:00,47,Thursday,True
5620,u_112,Main Library,2026-08-27T18:57:00,2026-08-27T20:19:00,82,Thursday,True
5636,u_121,Indoor Sports Complex,2026-08-27T18:57:00,2026-08-27T20:07:00,70,Thursday,True
5667,u_137,Central Cafeteria,2026-08-27T18:57:00,2026-08-27T20:09:00,72,Thursday,True
5738,u_188,Food Court,2026-08-27T18:57:00,2026-08-27T19:54:00,57,Thursday,True
5489,u_026,Central Cafeteria,2026-08-27T18:58:00,2026-08-27T19:36:00,38,Thursday,True
5712,u_174,Indoor Sports Complex,2026-08-27T18:58:00,2026-08-27T20:29:00,91,Thursday,True
5460,u_001,Indoor Sports Complex,2026-08-27T19:00:00,2026-08-27T19:53:00,53,Thursday,True
5525,u_049,Science Library,2026-08-27T19:00:00,2026-08-27T21:16:00,136,Thursday,True
5597,u_098,Central Cafeteria,2026-08-27T19:00:00,2026-08-27T19:49:00,49,Thursday,True
5668,u_137,Science Library,2026-08-27T19:00:00,2026-08-27T20:24:00,84,Thursday,True
5501,u_038,Food Court,2026-08-27T19:01:00,2026-08-27T20:08:00,67,Thursday,True
5646,u_126,Science Library,2026-08-27T19:01:00,2026-08-27T22:11:00,190,Thursday,True
5567,u_078,Indoor Sports Complex,2026-08-27T19:03:00,2026-08-27T20:33:00,90,Thursday,True
5512,u_042,Food Court,2026-08-27T19:04:00,2026-08-27T20:09:00,65,Thursday,True
5656,u_129,Science Library,2026-08-27T19:04:00,2026-08-27T20:07:00,63,Thursday,True
5605,u_102,Central Cafeteria,2026-08-27T19:05:00,2026-08-27T19:27:00,22,Thursday,True
5745,u_191,Food Court,2026-08-27T19:05:00,2026-08-27T20:09:00,64,Thursday,True
5544,u_061,Food Court,2026-08-27T19:06:00,2026-08-27T20:17:00,71,Thursday,True
5682,u_150,Central Cafeteria,2026-08-27T19:06:00,2026-08-27T19:33:00,27,Thursday,True
5487,u_023,Central Cafeteria,2026-08-27T19:09:00,2026-08-27T19:47:00,38,Thursday,True
5658,u_131,Main Library,2026-08-27T19:09:00,2026-08-27T22:21:00,192,Thursday,True
5481,u_017,Indoor Sports Complex,2026-08-27T19:10:00,2026-08-27T19:58:00,48,Thursday,True
5696,u_161,Gymnasium,2026-08-27T19:10:00,2026-08-27T19:59:00,49,Thursday,True
5743,u_190,Science Library,2026-08-27T19:11:00,2026-08-27T22:08:00,177,Thursday,True
5466,u_004,Central Cafeteria,2026-08-27T19:15:00,2026-08-27T19:52:00,37,Thursday,True
5540,u_058,Food Court,2026-08-27T19:17:00,2026-08-27T20:18:00,61,Thursday,True
5677,u_144,Central Cafeteria,2026-08-27T19:17:00,2026-08-27T19:44:00,27,Thursday,True
5740,u_189,Gymnasium,2026-08-27T19:17:00,2026-08-27T20:39:00,82,Thursday,True
5463,u_002,Gymnasium,2026-08-27T19:18:00,2026-08-27T21:00:00,102,Thursday,True
5593,u_095,Science Library,2026-08-27T19:18:00,2026-08-27T20:52:00,94,Thursday,True
5735,u_186,Main Library,2026-08-27T19:18:00,2026-08-27T20:28:00,70,Thursday,True
5569,u_081,Main Library,2026-08-27T19:20:00,2026-08-27T21:09:00,109,Thursday,True
5566,u_078,Food Court,2026-08-27T19:29:00,2026-08-27T20:11:00,42,Thursday,True
5638,u_122,Gymnasium,2026-08-27T19:33:00,2026-08-27T20:53:00,80,Thursday,True
5694,u_159,Science Library,2026-08-27T19:43:00,2026-08-27T21:53:00,130,Thursday,True
5506,u_040,Main Library,2026-08-27T19:53:00,2026-08-27T21:48:00,115,Thursday,True
5596,u_097,Main Library,2026-08-27T19:55:00,2026-08-27T21:50:00,115,Thursday,True
5651,u_127,Main Library,2026-08-27T19:55:00,2026-08-27T22:09:00,134,Thursday,True
5654,u_129,Indoor Sports Complex,2026-08-27T19:55:00,2026-08-27T20:38:00,43,Thursday,True
5747,u_191,Gymnasium,2026-08-27T19:55:00,2026-08-27T21:15:00,80,Thursday,True
5671,u_138,Indoor Sports Complex,2026-08-27T19:56:00,2026-08-27T20:37:00,41,Thursday,True
5491,u_029,Main Library,2026-08-27T20:00:00,2026-08-27T21:22:00,82,Thursday,True
5497,u_034,Main Library,2026-08-27T20:00:00,2026-08-27T23:12:00,192,Thursday,True
5612,u_106,Gymnasium,2026-08-27T20:00:00,2026-08-27T21:12:00,72,Thursday,True
5602,u_101,Main Library,2026-08-27T20:02:00,2026-08-27T22:06:00,124,Thursday,True
5624,u_114,Main Library,2026-08-27T20:03:00,2026-08-27T22:17:00,134,Thursday,True
5720,u_179,Indoor Sports Complex,2026-08-27T20:03:00,2026-08-27T20:44:00,41,Thursday,True
5678,u_144,Main Library,2026-08-27T20:18:00,2026-08-27T21:45:00,87,Thursday,True
5522,u_048,Gymnasium,2026-08-27T20:19:00,2026-08-27T21:04:00,45,Thursday,True
5691,u_157,Science Library,2026-08-27T20:20:00,2026-08-27T22:00:00,100,Thursday,True
5625,u_114,Science Library,2026-08-27T20:44:00,2026-08-27T21:49:00,65,Thursday,True
5590,u_094,Computer Lab B,2026-08-27T20:45:00,2026-08-27T21:14:00,29,Thursday,False
5564,u_077,Main Library,2026-08-27T20:46:00,2026-08-27T23:37:00,171,Thursday,True
5529,u_051,Main Library,2026-08-27T20:58:00,2026-08-28T00:09:00,191,Thursday,True
5674,u_142,Science Library,2026-08-27T20:58:00,2026-08-27T22:20:00,82,Thursday,True
5583,u_089,Science Library,2026-08-27T20:59:00,2026-08-27T22:39:00,100,Thursday,True
5484,u_018,Science Library,2026-08-27T21:00:00,2026-08-28T00:02:00,182,Thursday,True
5748,u_191,Science Library,2026-08-27T21:00:00,2026-08-27T23:08:00,128,Thursday,True
5701,u_164,Main Library,2026-08-27T21:06:00,2026-08-28T00:10:00,184,Thursday,True
5617,u_109,Main Library,2026-08-27T21:08:00,2026-08-27T22:48:00,100,Thursday,True
5941,u_130,Indoor Sports Complex,2026-08-28T05:49:00,2026-08-28T07:32:00,103,Friday,True
5893,u_096,Gymnasium,2026-08-28T05:58:00,2026-08-28T07:39:00,101,Friday,True
5807,u_032,Gymnasium,2026-08-28T05:59:00,2026-08-28T07:40:00,101,Friday,True
5913,u_112,Indoor Sports Complex,2026-08-28T06:00:00,2026-08-28T06:55:00,55,Friday,True
5926,u_119,Gymnasium,2026-08-28T06:00:00,2026-08-28T07:03:00,63,Friday,True
5784,u_018,Gymnasium,2026-08-28T06:01:00,2026-08-28T07:00:00,59,Friday,True
5801,u_029,Gymnasium,2026-08-28T06:03:00,2026-08-28T06:56:00,53,Friday,True
5985,u_158,Gymnasium,2026-08-28T06:05:00,2026-08-28T07:24:00,79,Friday,True
5954,u_139,Gymnasium,2026-08-28T06:15:00,2026-08-28T07:51:00,96,Friday,True
5763,u_003,Indoor Sports Complex,2026-08-28T06:16:00,2026-08-28T07:27:00,71,Friday,True
5928,u_120,Gymnasium,2026-08-28T06:17:00,2026-08-28T07:46:00,89,Friday,True
5962,u_143,Gymnasium,2026-08-28T06:18:00,2026-08-28T08:04:00,106,Friday,True
6027,u_186,Indoor Sports Complex,2026-08-28T06:26:00,2026-08-28T07:24:00,58,Friday,True
6040,u_193,Indoor Sports Complex,2026-08-28T06:46:00,2026-08-28T07:43:00,57,Friday,True
5883,u_087,Gymnasium,2026-08-28T06:55:00,2026-08-28T07:47:00,52,Friday,True
5982,u_156,Indoor Sports Complex,2026-08-28T06:55:00,2026-08-28T08:20:00,85,Friday,True
5846,u_060,Indoor Sports Complex,2026-08-28T07:04:00,2026-08-28T08:19:00,75,Friday,True
5900,u_102,Gymnasium,2026-08-28T07:09:00,2026-08-28T08:27:00,78,Friday,True
6007,u_171,Indoor Sports Complex,2026-08-28T07:10:00,2026-08-28T08:20:00,70,Friday,True
5885,u_089,Gymnasium,2026-08-28T07:11:00,2026-08-28T07:59:00,48,Friday,True
5847,u_060,Gymnasium,2026-08-28T07:50:00,2026-08-28T08:49:00,59,Friday,True
5855,u_068,Indoor Sports Complex,2026-08-28T07:52:00,2026-08-28T09:31:00,99,Friday,True
5938,u_126,Gymnasium,2026-08-28T07:53:00,2026-08-28T08:53:00,60,Friday,True
5771,u_008,Gymnasium,2026-08-28T07:57:00,2026-08-28T08:50:00,53,Friday,True
5952,u_138,Gymnasium,2026-08-28T07:57:00,2026-08-28T09:39:00,102,Friday,True
6019,u_180,Gymnasium,2026-08-28T08:01:00,2026-08-28T09:17:00,76,Friday,True
5804,u_030,Indoor Sports Complex,2026-08-28T08:02:00,2026-08-28T09:08:00,66,Friday,True
5802,u_029,Indoor Sports Complex,2026-08-28T08:03:00,2026-08-28T09:45:00,102,Friday,True
5764,u_004,Indoor Sports Complex,2026-08-28T08:05:00,2026-08-28T09:43:00,98,Friday,True
5782,u_017,Gymnasium,2026-08-28T08:05:00,2026-08-28T09:23:00,78,Friday,True
5860,u_070,Indoor Sports Complex,2026-08-28T08:08:00,2026-08-28T09:31:00,83,Friday,True
5768,u_006,Gymnasium,2026-08-28T08:09:00,2026-08-28T09:00:00,51,Friday,True
6004,u_170,Indoor Sports Complex,2026-08-28T08:11:00,2026-08-28T09:06:00,55,Friday,True
5874,u_083,Indoor Sports Complex,2026-08-28T08:12:00,2026-08-28T08:52:00,40,Friday,True
5895,u_099,Food Court,2026-08-28T08:12:00,2026-08-28T08:59:00,47,Friday,True
5889,u_093,Gymnasium,2026-08-28T08:15:00,2026-08-28T10:00:00,105,Friday,True
6038,u_193,WiFi Zone North,2026-08-28T08:15:00,2026-08-28T10:05:00,110,Friday,False
5838,u_050,Student Center,2026-08-28T08:16:00,2026-08-28T09:15:00,59,Friday,False
5767,u_006,Central Cafeteria,2026-08-28T08:18:00,2026-08-28T09:09:00,51,Friday,True
5950,u_135,Central Cafeteria,2026-08-28T08:20:00,2026-08-28T09:18:00,58,Friday,True
5778,u_014,Central Cafeteria,2026-08-28T08:22:00,2026-08-28T08:52:00,30,Friday,True
5871,u_080,Central Cafeteria,2026-08-28T08:23:00,2026-08-28T08:45:00,22,Friday,True
5980,u_155,Central Cafeteria,2026-08-28T08:23:00,2026-08-28T08:45:00,22,Friday,True
5788,u_020,Food Court,2026-08-28T08:26:00,2026-08-28T09:40:00,74,Friday,True
5977,u_154,Central Cafeteria,2026-08-28T08:26:00,2026-08-28T09:29:00,63,Friday,True
6031,u_190,Indoor Sports Complex,2026-08-28T08:27:00,2026-08-28T09:21:00,54,Friday,True
5930,u_123,Central Cafeteria,2026-08-28T08:28:00,2026-08-28T09:06:00,38,Friday,True
5964,u_145,Food Court,2026-08-28T08:29:00,2026-08-28T09:26:00,57,Friday,True
6021,u_182,Central Cafeteria,2026-08-28T08:30:00,2026-08-28T09:27:00,57,Friday,True
